unix_time,cur_time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_mx,imu_my,imu_mz,imu_T,mag_x,mag_y,mag_z,temp,enviro_t,enviro_p,enviro_h,,,,,,,,,,,
1739394791,12:56.3,-362,-161,-3893,294,814,931,253,-26,-146,8.81,1295,525,-3557,4092.75,0.2,980.55,56.534,3,105,63,58,47,47,11,17,177,160,168
1739394791,12:56.5,76,-239,-3811,292,1095,1320,238,-29,-163,8.38,1112,557,-3613,4092.75,0.2,980.57,56.534,3,97,65,59,48,47,14,11,177,160,168
1739394792,12:56.6,603,-217,-4171,-461,572,1303,216,-14,-163,8.81,883,704,-3620,4092.75,0.21,980.57,56.547,2,101,78,56,48,52,5,17,177,160,167
1739394792,12:56.7,119,184,-3981,-867,-473,741,214,7,-155,8.33,929,932,-3529,4092.75,0.21,980.56,56.553,2,113,59,46,40,50,7,25,177,160,167
1739394792,12:56.8,-77,320,-4158,-423,-413,-111,222,7,-152,8.67,981,1026,-3482,4092.75,0.22,980.58,56.553,2,117,78,59,21,62,0,21,177,160,167
1739394792,12:56.9,-108,484,-4099,-353,729,556,220,19,-151,8.38,866,1125,-3459,4092.75,0.23,980.57,56.571,3,110,62,47,17,67,13,17,177,156,165
1739394792,12:57.0,318,685,-3966,-146,1210,801,192,40,-145,8.86,564,1215,-3468,4092.75,0.23,980.56,56.581,3,95,75,59,24,61,0,17,175,154,161
1739394792,12:57.1,778,923,-3715,-291,3,25,185,43,-140,8.81,386,1295,-3483,4092.75,0.24,980.55,56.571,2,96,85,61,14,73,9,23,176,154,162
1739394792,12:57.2,1173,802,-4143,677,491,205,164,36,-148,8.67,278,1254,-3502,4092.75,0.24,980.57,56.587,2,93,78,57,12,54,6,18,177,152,163
1739394792,12:57.3,512,1433,-3961,154,345,-20,153,40,-147,8.48,130,1223,-3560,4092.75,0.24,980.57,56.581,3,100,72,50,12,49,6,10,171,154,165
1739394792,12:57.4,448,-658,-3746,873,410,1269,146,26,-161,8.57,48,1075,-3613,4092.75,0.24,980.57,56.606,3,119,79,54,11,48,7,11,171,151,166
1739394792,12:57.5,776,5,-3798,378,1160,663,129,21,-161,8.81,-97,1056,-3642,4092.75,0.25,980.56,56.605,3,92,86,55,22,50,9,11,170,150,164
1739394793,12:57.6,1214,459,-4098,1111,548,127,117,8,-161,8.72,-226,884,-3701,4092.75,0.25,980.56,56.605,3,113,92,52,27,34,7,32,170,150,164
1739394793,12:57.6,1534,22,-3712,1503,85,-624,119,-3,-165,8.57,-232,781,-3752,4092.6875,0.26,980.57,56.617,2,96,81,61,13,55,24,13,167,150,166
1739394793,12:57.7,1216,-617,-3554,1827,-322,-403,130,-35,-181,8.57,-166,448,-3854,4092.6875,0.26,980.57,56.611,3,77,91,62,18,32,11,20,167,150,166
1739394793,12:57.9,1185,-648,-3436,3348,-714,192,141,-105,-178,8.81,37,-277,-4005,4092.6875,0.26,980.57,56.617,3,90,68,85,28,33,17,21,151,142,162
1739394793,12:58.0,477,-1748,-3457,4058,-1489,-150,153,-155,-179,8.48,264,-952,-3963,4092.6875,0.25,980.55,56.63,3,109,74,90,24,26,35,47,138,132,153
1739394793,12:58.0,942,-2181,-3129,4355,-958,-329,176,-210,-163,8.57,399,-1440,-3886,4092.6875,0.26,980.58,56.636,2,107,64,102,33,23,28,27,124,122,142
1739394793,12:58.1,563,-2495,-2873,4102,-831,290,183,-255,-153,8.57,545,-2087,-3622,4092.6875,0.26,980.58,56.63,2,112,69,117,40,16,34,49,111,109,130
1739394793,12:58.2,643,-3060,-2232,4091,-892,1069,207,-303,-123,8.67,715,-2479,-3409,4092.6875,0.26,980.59,56.643,3,98,63,122,35,10,33,50,98,97,115
1739394793,12:58.2,-124,-3583,-1865,3787,-871,581,219,-338,-96,8.38,903,-2944,-2968,4092.6875,0.26,980.59,56.649,2,113,71,134,38,17,42,48,85,86,102
1739394793,12:58.3,-247,-4452,-1539,3395,-358,200,230,-373,-61,8.81,997,-3224,-2706,4092.6875,0.26,980.58,56.655,2,104,53,140,42,14,54,48,75,75,91
1739394793,12:58.4,429,-4439,-704,2938,-558,366,230,-396,-23,8.72,1013,-3534,-2270,4092.6875,0.27,980.58,56.66,3,75,54,146,48,20,56,54,68,70,83
1739394793,12:58.5,98,-4162,-582,1504,-397,501,234,-399,-7,8.67,1072,-3620,-2095,4092.6875,0.27,980.58,56.666,3,100,67,137,46,26,48,56,63,64,79
1739394793,12:58.5,-530,-3964,-684,2118,348,-37,234,-422,19,8.67,1100,-3744,-1824,4092.6875,0.27,980.57,56.677,3,73,69,143,49,12,68,70,56,56,69
1739394794,12:58.9,-716,-4003,645,1071,62,5,243,-444,102,8.57,1204,-3977,-985,4092.6875,0.25,980.57,56.674,2,87,43,151,50,35,74,72,41,40,49
1739394794,12:59.0,-158,-3956,760,1146,115,243,244,-435,106,8.72,1225,-3999,-846,4092.6875,0.25,980.58,56.68,3,104,66,134,50,25,72,74,37,37,46
1739394794,12:59.0,-550,-4057,721,1961,540,-106,245,-439,131,8.81,1233,-4014,-597,4092.6875,0.24,980.59,56.681,3,89,50,135,53,30,77,79,33,34,40
1739394794,12:59.1,-678,-4307,1464,1471,850,467,250,-439,146,8.48,1261,-4002,-423,4092.6875,0.24,980.6,56.687,2,107,54,129,57,25,69,80,33,30,37
1739394794,12:59.2,-156,-4072,2127,1099,410,-105,251,-430,159,8.57,1267,-4010,-307,4092.6875,0.24,980.6,56.681,3,78,58,126,71,17,83,83,32,29,36
1739394794,12:59.2,-867,-3199,1014,622,-321,-64,254,-438,167,8.81,1245,-4015,-210,4092.6875,0.25,980.59,56.699,3,98,51,132,55,32,80,74,30,27,35
1739394794,12:59.3,-682,-4295,2016,694,842,-303,253,-434,178,8.67,1234,-4003,-117,4092.6875,0.25,980.59,56.705,2,82,59,130,52,36,76,82,30,28,34
1739394794,12:59.4,-87,-3146,1643,-900,1042,299,254,-430,169,8.38,1272,-4019,-191,4092.6875,0.25,980.57,56.711,3,105,57,119,65,7,96,105,30,28,33
1739394794,12:59.5,-890,-3719,1709,974,-184,199,257,-434,170,8.57,1328,-3978,-159,4092.6875,0.25,980.57,56.705,3,91,51,117,71,20,89,87,28,25,32
1739394794,12:59.5,-847,-3747,2194,1183,-257,-278,261,-430,193,8.57,1261,-3976,5,4092.6875,0.25,980.56,56.718,3,105,53,126,54,31,82,85,28,23,30
1739394795,12:59.9,-1394,-1595,3317,3414,2078,-1066,266,-387,319,8.33,1368,-3464,1441,4092.75,0.23,980.57,56.725,3,87,37,89,68,34,119,112,25,22,20
1739394795,12:59.9,-233,-3308,3840,3788,1148,-905,262,-357,347,8.57,1320,-3265,1766,4092.75,0.21,980.57,56.714,3,101,40,77,71,47,129,126,25,21,20
1739394795,13:00.0,-1644,-1870,3726,4258,713,-1161,257,-337,383,8.53,1286,-2883,2202,4092.75,0.21,980.58,56.714,2,108,41,69,70,61,127,147,26,21,19
1739394795,13:00.1,-644,-1077,3939,4737,-364,-2037,245,-301,415,8.67,1154,-2579,2541,4092.75,0.2,980.56,56.726,2,101,56,58,84,56,147,128,27,21,20
1739394795,13:00.2,-845,-191,4044,3731,-561,-1436,228,-261,446,8.48,971,-2131,2870,4092.75,0.2,980.56,56.739,2,110,53,46,77,68,129,130,28,21,20
1739394795,13:00.2,-510,684,4025,4147,-625,-947,217,-234,460,8.57,852,-1752,3101,4092.75,0.19,980.57,56.746,3,114,51,38,76,87,140,139,29,23,23
1739394795,13:00.3,-621,964,4105,5122,-1775,-1236,202,-157,484,8.48,533,-914,3356,4092.75,0.19,980.55,56.746,2,102,61,32,59,94,126,132,32,24,23
1739394795,13:00.4,-907,214,4268,4051,-2089,-155,161,-100,490,8.57,245,-391,3427,4092.75,0.19,980.55,56.74,3,100,54,26,70,95,116,121,33,25,25
1739394795,13:00.5,-85,1160,3788,3822,-1170,-252,161,-54,485,8.53,61,194,3376,4092.75,0.19,980.55,56.752,3,108,58,31,55,114,106,124,37,27,26
1739394795,13:00.5,222,2619,3333,2850,-1146,-56,133,-12,486,8.67,-99,507,3334,4092.75,0.19,980.55,56.771,3,107,62,21,59,118,96,112,42,30,28
1739394796,13:00.9,557,3720,1933,3297,-760,105,95,136,398,8.48,-607,2083,2427,4092.75,0.18,980.54,56.778,2,118,58,9,36,131,67,82,65,49,47
1739394796,13:00.9,545,4413,1239,1617,-613,578,71,132,380,8.57,-788,2281,2200,4092.75,0.17,980.57,56.775,3,110,56,30,25,141,44,65,72,55,52
1739394796,13:01.0,864,4213,1205,2865,-545,461,70,156,349,8.53,-853,2451,1929,4092.75,0.16,980.52,56.799,2,77,57,17,38,131,67,78,80,63,58
1739394796,13:01.1,850,3536,1028,2625,-813,432,64,188,317,8.72,-977,2693,1543,4092.75,0.16,980.53,56.799,3,94,61,26,19,140,50,50,87,68,64
1739394796,13:01.2,929,3969,273,2004,-5,287,53,189,291,8.72,-1002,2791,1320,4092.75,0.16,980.53,56.805,3,88,62,23,22,129,42,56,91,71,68
1739394796,13:01.2,653,3983,-9,872,-112,403,53,194,282,8.48,-1095,2853,1171,4092.75,0.16,980.58,56.805,3,103,64,33,11,124,39,52,94,74,71
1739394796,13:01.3,859,3806,-175,1155,723,-39,38,199,262,8.38,-1036,2889,1063,4092.75,0.17,980.58,56.797,2,98,54,26,15,134,38,57,94,75,72
1739394796,13:01.4,750,4097,-34,167,513,641,45,197,270,8.53,-1109,2899,1055,4092.75,0.17,980.58,56.816,3,92,62,25,12,137,36,69,97,77,74
1739394796,13:01.5,1505,4312,-251,1968,521,725,44,193,261,8.48,-1128,2924,898,4092.75,0.17,980.58,56.81,3,79,61,30,7,129,36,52,105,83,81
1739394796,13:01.5,883,3884,-384,2602,463,975,32,203,225,8.53,-1274,2975,533,4092.75,0.17,980.57,56.816,3,73,61,20,7,130,33,49,110,87,86
1739394797,13:01.9,1712,3248,-986,1396,1280,769,-7,198,188,8.19,-1686,2855,51,4092.6875,0.16,980.53,56.843,2,86,68,28,3,111,30,25,119,91,96
1739394797,13:02.0,1727,2940,-1200,1292,1466,1464,-22,203,171,8.48,-1907,2783,20,4092.6875,0.15,980.54,56.847,3,71,67,36,1,98,28,17,119,92,98
1739394797,13:02.0,1812,3084,-1611,2368,1713,2245,-44,173,167,8.33,-2095,2608,-179,4092.6875,0.15,980.54,56.859,3,106,81,25,17,89,23,22,120,90,99
1739394797,13:02.1,2609,2798,-1453,1578,2372,2286,-64,147,162,8.72,-2417,2452,-191,4092.6875,0.15,980.54,56.853,3,103,83,25,18,84,27,23,115,84,98
1739394797,13:02.2,3111,1894,-1201,1862,2640,1688,-92,136,165,8.67,-2540,2238,-164,4092.6875,0.15,980.54,56.853,3,82,96,30,5,86,30,26,112,81,94
1739394797,13:02.2,3264,3179,-1483,2339,2286,1024,-93,134,164,8.57,-2689,2161,-117,4092.6875,0.15,980.54,56.875,3,94,124,45,0,78,31,26,111,79,96
1739394797,13:02.3,2925,1453,-1133,2964,1734,388,-102,118,156,8.38,-2699,2084,-284,4092.6875,0.15,980.54,56.865,2,113,133,40,7,76,35,48,111,76,90
1739394797,13:02.4,3706,1381,-540,3798,1539,-316,-103,127,140,8.67,-2685,2098,-530,4092.6875,0.15,980.54,56.875,2,110,142,45,8,72,33,45,107,77,93
1739394797,13:02.5,4386,1558,-620,1646,365,681,-103,122,121,8.57,-2733,2033,-643,4092.6875,0.15,980.55,56.875,3,99,133,37,17,74,41,44,110,80,97
1739394798,13:02.6,3988,1306,-869,1063,-369,482,-106,106,111,8.48,-2819,1918,-818,4092.6875,0.15,980.55,56.901,3,123,139,46,8,74,30,24,113,82,98
1739394798,13:02.9,3141,110,-1997,655,-390,322,-117,77,56,8.67,-2893,1621,-1381,4092.6875,0.14,980.54,56.907,2,83,142,58,3,62,12,13,121,90,112
1739394798,13:03.0,3435,137,-1945,474,-191,927,-119,64,49,8.38,-2961,1528,-1412,4092.6875,0.14,980.54,56.907,3,82,129,51,2,52,19,11,122,91,112
1739394798,13:03.0,3618,1088,-1761,106,-399,524,-124,62,52,8.57,-2983,1434,-1497,4092.6875,0.14,980.55,56.907,3,114,126,49,8,47,21,17,122,94,114
1739394798,13:03.1,3511,163,-1669,64,-127,1178,-128,43,50,8.57,-3060,1320,-1511,4092.6875,0.14,980.56,56.926,3,107,126,61,2,45,21,17,124,94,115
1739394798,13:03.2,3616,225,-1678,-211,-656,953,-137,42,42,8.38,-3087,1186,-1622,4092.6875,0.14,980.55,56.926,3,78,127,53,14,46,20,14,125,97,119
1739394798,13:03.2,3445,152,-1915,-112,-682,799,-125,35,38,8.38,-3116,1102,-1660,4092.6875,0.15,980.57,56.926,3,73,132,65,0,51,25,10,129,97,121
1739394798,13:03.3,3708,432,-2000,41,-613,1556,-140,10,26,8.33,-3148,922,-1774,4092.6875,0.15,980.56,56.932,3,109,122,75,5,52,19,12,129,99,123
1739394798,13:03.4,3867,-298,-2371,427,-284,2391,-148,-5,21,8.53,-3240,667,-1826,4092.6875,0.15,980.55,56.951,3,75,118,67,14,30,5,18,127,101,126
1739394798,13:03.4,2857,-118,-2370,762,366,4138,-156,-52,23,8.33,-3405,9,-1875,4092.6875,0.16,980.56,56.95,3,109,115,87,18,27,13,15,123,100,126
1739394798,13:03.5,3031,-2287,-1668,984,496,4735,-171,-110,32,8.57,-3467,-548,-1869,4092.6875,0.16,980.55,56.962,3,108,112,104,25,29,8,16,118,98,124
1739394799,13:03.9,2033,-2895,-1437,-264,1408,2231,-114,-311,73,8.53,-2922,-2717,-1434,4092.6875,0.15,980.57,56.963,3,78,72,122,40,20,8,21,107,98,123
1739394799,13:04.0,1948,-3241,-1520,28,648,2476,-108,-346,77,8.33,-2731,-3004,-1330,4092.6875,0.15,980.58,56.97,2,107,74,115,44,14,20,14,105,99,123
1739394799,13:04.0,2065,-3408,-1511,-195,724,1446,-90,-357,93,8.57,-2578,-3167,-1300,4092.6875,0.15,980.58,56.989,2,95,64,129,39,31,25,20,106,99,122
1739394799,13:04.1,2138,-3558,-1509,-199,39,1406,-86,-366,84,8.48,-2436,-3295,-1301,4092.6875,0.15,980.58,56.976,3,80,50,121,55,16,21,22,107,103,123
1739394799,13:04.2,1360,-3422,-1671,-330,-793,917,-74,-374,75,8.57,-2322,-3361,-1410,4092.6875,0.15,980.57,56.976,3,83,60,124,53,32,19,13,109,105,126
1739394799,13:04.2,1266,-3597,-1669,-408,-1001,1235,-50,-383,61,8.38,-2121,-3465,-1532,4092.6875,0.16,980.57,57,3,99,64,121,61,13,24,16,110,109,128
1739394799,13:04.3,659,-3713,-1756,-503,-840,592,-35,-390,59,8.48,-1992,-3491,-1645,4092.6875,0.16,980.57,57,3,99,50,122,56,15,20,19,111,111,131
1739394799,13:04.4,331,-3533,-2071,-304,-710,593,-23,-385,37,8.48,-1907,-3526,-1746,4092.6875,0.16,980.56,57.019,3,93,58,126,51,20,22,14,113,114,131
1739394799,13:04.5,203,-3338,-2023,-261,-212,810,-20,-396,30,8.53,-1808,-3550,-1809,4092.6875,0.17,980.62,57.004,3,88,53,132,55,21,14,29,113,116,132
1739394799,13:04.5,219,-3704,-1932,-651,672,907,-12,-397,33,8.33,-1704,-3597,-1829,4092.6875,0.17,980.61,56.998,3,101,51,124,55,18,25,21,116,118,135
1739394800,13:04.9,-230,-3460,-2249,233,549,1605,53,-429,44,8.33,-886,-3968,-1666,4092.75,0.15,980.57,57.026,3,117,37,123,72,13,20,19,114,120,133
1739394800,13:04.9,-550,-3661,-2119,338,-19,1541,79,-440,46,8.53,-645,-4009,-1606,4092.75,0.15,980.58,57.032,3,90,38,116,79,15,33,47,114,121,133
1739394800,13:05.0,-847,-3524,-1738,124,-51,1333,90,-449,49,8.38,-500,-4037,-1604,4092.75,0.14,980.55,57.032,2,81,38,112,74,24,17,13,114,122,133
1739394800,13:05.1,-1236,-3097,-2090,-57,-66,374,97,-444,49,8.53,-417,-4053,-1590,4092.6875,0.15,980.58,57.026,2,85,44,125,71,24,12,11,115,121,133
1739394800,13:05.2,-887,-3451,-2192,15,360,28,106,-438,48,8.48,-411,-4044,-1610,4092.6875,0.15,980.58,57.039,3,107,34,114,73,17,18,14,115,122,134
1739394800,13:05.2,-758,-3554,-2067,-33,462,496,113,-438,48,8.53,-374,-4056,-1589,4092.6875,0.15,980.58,57.051,3,82,41,109,88,12,20,13,115,123,134
1739394800,13:05.3,-635,-3500,-1934,-221,452,376,108,-438,55,8.67,-332,-4052,-1646,4092.6875,0.16,980.57,57.066,3,81,36,110,81,23,12,16,117,125,136
1739394800,13:05.4,-906,-3358,-2142,-356,-88,215,104,-436,35,8.53,-311,-4037,-1646,4092.75,0.16,980.56,57.06,3,77,36,106,79,14,16,19,117,125,136
1739394800,13:05.4,-890,-3125,-2345,-299,-315,-198,123,-440,41,8.53,-281,-4018,-1721,4092.75,0.16,980.61,57.066,2,73,33,110,74,17,16,20,117,126,135
1739394800,13:05.5,-963,-3272,-2166,5,-276,-396,114,-434,37,8.53,-355,-4025,-1713,4092.75,0.17,980.61,57.052,3,84,39,108,73,11,1,18,118,124,136
1739394801,13:05.9,466,-3097,-2259,-1781,-2046,-5996,-51,-323,-33,8.38,-2253,-2604,-2644,4092.75,0.16,980.57,57.092,2,78,66,93,47,33,16,11,140,132,153
1739394801,13:05.9,1185,-2450,-2533,-2569,-1261,-5395,-82,-248,-69,8.48,-2465,-2042,-2853,4092.75,0.15,980.57,57.083,2,84,74,97,39,29,22,18,151,137,160
1739394801,13:06.0,1275,-2206,-3183,-2136,-744,-4389,-90,-202,-85,8.53,-2597,-1250,-3033,4092.75,0.15,980.57,57.101,2,99,88,92,43,22,15,17,156,141,163
1739394801,13:06.1,1800,-1210,-3366,-1653,-780,-4581,-91,-137,-87,8.38,-2601,-742,-3084,4092.75,0.15,980.57,57.101,2,80,93,77,44,43,20,22,163,144,166
1739394801,13:06.2,2070,-569,-3145,-1254,-1814,-5688,-79,-78,-99,8.38,-2389,76,-3214,4092.75,0.15,980.57,57.105,3,97,82,68,35,50,16,13,171,150,168
1739394801,13:06.2,2066,-695,-3319,-1524,-2442,-6787,-37,-10,-121,8.67,-1992,668,-3271,4092.75,0.15,980.56,57.105,3,109,77,55,37,58,10,17,177,156,168
1739394801,13:06.3,798,13,-3701,-1652,-2914,-7152,35,47,-117,8.57,-1099,1428,-3275,4092.75,0.16,980.55,57.129,2,95,74,60,53,52,20,5,179,162,169
1739394801,13:06.4,218,778,-3797,-1438,-3443,-6743,114,85,-119,8.38,-355,1747,-3207,4092.75,0.16,980.56,57.136,3,93,59,55,55,61,16,11,179,164,167
1739394801,13:06.4,-1203,866,-3920,-875,-1708,-3963,170,91,-116,8.29,416,1898,-3064,4092.75,0.16,980.61,57.129,3,78,67,51,58,54,17,16,177,165,165
1739394801,13:06.5,-349,1333,-3745,-288,-253,-2603,203,87,-102,8.57,645,1897,-3003,4092.75,0.17,980.6,57.121,3,102,62,50,59,69,20,13,178,166,163
1739394802,13:06.9,-818,489,-3916,597,450,-1546,281,30,-113,8.48,1551,1238,-3128,4092.75,0.16,980.56,57.148,3,118,64,48,57,51,8,22,177,170,169
1739394802,13:06.9,-331,614,-3842,508,1179,-874,271,28,-125,8.38,1475,1113,-3234,4092.75,0.15,980.56,57.168,3,87,65,49,68,49,15,23,177,171,170
1739394802,13:07.0,-253,79,-4069,70,360,-1548,269,20,-130,8.33,1457,1038,-3269,4092.75,0.15,980.56,57.174,2,113,68,51,55,56,22,9,178,169,170
1739394802,13:07.1,36,5,-4096,64,-17,-1003,274,17,-142,8.19,1532,977,-3267,4092.75,0.15,980.56,57.149,3,88,57,58,58,55,10,15,178,170,170
1739394802,13:07.2,-747,76,-3771,-195,-194,-270,283,5,-125,8.48,1585,962,-3262,4092.75,0.15,980.56,57.168,3,106,55,60,54,43,18,17,177,170,170
1739394802,13:07.2,-445,353,-3803,-498,173,-1144,281,15,-128,8.38,1609,992,-3223,4092.75,0.16,980.55,57.186,3,94,58,50,72,59,21,17,176,169,168
1739394802,13:07.3,-735,1092,-4015,-367,9,-318,285,14,-122,8.57,1632,1021,-3203,4092.75,0.16,980.55,57.18,2,110,58,47,65,52,19,16,178,168,169
1739394802,13:07.4,-742,639,-4105,123,-125,-387,290,14,-131,8.38,1667,962,-3185,4092.75,0.17,980.59,57.184,3,102,55,49,63,51,13,24,177,169,169
1739394802,13:07.5,-708,437,-3969,241,400,-233,287,6,-136,8.48,1710,917,-3229,4092.75,0.17,980.59,57.178,2,100,49,51,63,55,9,19,180,168,167
1739394803,13:07.5,-621,400,-4023,21,345,-41,286,-2,-123,8.67,1625,911,-3257,4092.75,0.17,980.58,57.184,2,98,51,48,54,59,9,16,179,168,168
1739394803,13:07.9,-351,464,-4097,86,112,48,278,5,-130,8.48,1582,861,-3278,4092.75,0.17,980.59,57.184,2,77,63,57,54,50,14,22,181,169,168
1739394803,13:08.0,-350,694,-3954,188,21,-334,278,0,-133,8.14,1602,848,-3294,4092.75,0.16,980.54,57.217,3,87,51,65,60,52,7,19,181,168,167
1739394803,13:08.1,-338,118,-3999,127,57,170,286,-2,-135,8.38,1599,821,-3309,4092.75,0.16,980.59,57.236,2,116,48,57,65,59,17,21,180,169,168
1739394803,13:08.2,-468,369,-3951,58,45,177,283,-2,-133,8.33,1611,815,-3288,4092.6875,0.16,980.58,57.249,3,107,57,63,53,68,23,23,180,167,168
1739394803,13:08.3,-515,216,-4046,83,13,-80,283,-2,-130,8.67,1620,793,-3299,4092.6875,0.17,980.58,57.241,3,117,62,50,65,41,21,17,180,168,168
1739394803,13:08.4,-533,138,-3952,-50,1,-19,285,-1,-134,8.19,1630,799,-3300,4092.6875,0.17,980.57,57.241,3,112,61,50,65,61,17,20,180,168,168
1739394803,13:08.5,-408,413,-3909,2,-26,-348,287,-3,-134,8.48,1632,786,-3305,4092.6875,0.18,980.57,57.256,2,92,53,70,66,56,18,6,180,170,169
1739394804,13:08.6,-595,406,-3948,32,-244,-250,286,-7,-128,8.48,1682,765,-3269,4092.6875,0.18,980.56,57.262,3,82,47,58,69,67,16,14,179,169,170
1739394804,13:08.7,-441,296,-4099,23,71,35,286,-2,-128,8.38,1677,779,-3274,4092.6875,0.18,980.59,57.275,3,84,63,54,61,61,12,17,180,169,168
1739394804,13:08.8,-545,261,-4007,145,-31,-46,290,-3,-141,8.48,1698,748,-3274,4092.75,0.19,980.59,57.269,2,116,52,46,59,57,17,18,180,169,168
1739394804,13:08.9,-570,124,-3961,18,98,-53,291,-20,-133,8.33,1702,725,-3281,4092.75,0.19,980.58,57.275,3,117,71,69,50,61,14,19,180,166,169
1739394804,13:09.1,-585,340,-3946,-21,139,-78,288,-10,-133,8.19,1686,732,-3297,4092.75,0.19,980.57,57.287,3,75,63,63,51,50,11,19,180,170,168
1739394804,13:09.2,-617,305,-3900,55,-104,-282,283,-5,-125,8.48,1706,713,-3283,4092.75,0.19,980.57,57.294,3,87,54,48,54,52,14,26,179,168,169
1739394804,13:09.3,-572,222,-3947,20,-12,-120,292,-14,-134,8.48,1723,696,-3280,4092.75,0.19,980.56,57.3,3,91,55,52,62,61,29,26,180,168,168
1739394804,13:09.4,-561,275,-3964,-21,29,52,296,-20,-130,8.38,1737,704,-3277,4092.75,0.19,980.56,57.319,2,84,41,55,54,61,15,26,179,168,170
1739394804,13:09.5,-560,369,-4017,-7,-20,29,288,-12,-128,8.14,1749,711,-3268,4092.75,0.19,980.56,57.325,3,89,54,50,55,55,18,13,180,169,168
1739394805,13:09.6,-631,303,-3962,104,-66,-119,302,-14,-131,8.38,1770,684,-3257,4092.75,0.19,980.56,57.306,3,99,48,61,60,49,23,21,178,169,169
1739394805,13:09.7,-649,182,-3932,58,10,-67,297,-11,-129,8.38,1779,684,-3264,4092.75,0.19,980.57,57.332,3,95,46,60,66,65,27,21,178,169,169
1739394805,13:09.8,-675,203,-3927,48,41,-14,293,-25,-123,8.29,1787,670,-3268,4092.6875,0.19,980.57,57.344,3,97,61,51,58,52,26,15,178,169,169
1739394805,13:09.9,-709,288,-3855,-39,11,-282,297,-14,-134,8.53,1779,674,-3261,4092.6875,0.19,980.58,57.338,2,95,57,53,59,63,14,20,179,169,169
1739394805,13:10.0,-641,299,-3892,-42,-6,-100,298,-12,-125,8.48,1787,697,-3261,4092.75,0.19,980.57,57.344,3,103,58,62,56,56,11,20,178,168,169
1739394805,13:10.1,-690,324,-3941,-54,43,-11,299,-16,-134,8.57,1794,708,-3256,4092.75,0.19,980.56,57.344,3,99,55,59,56,54,13,19,180,169,168
1739394805,13:10.2,-549,381,-3901,-50,246,125,295,-11,-131,8.29,1755,718,-3252,4092.75,0.19,980.57,57.357,3,78,62,50,67,53,16,13,179,168,170
1739394805,13:10.3,-575,298,-3997,-98,72,217,293,-17,-128,8.19,1748,738,-3279,4092.75,0.19,980.56,57.369,3,94,51,63,68,57,19,16,179,168,169
1739394805,13:10.4,-775,722,-3982,43,175,-121,287,-8,-134,8.48,1742,722,-3269,4092.75,0.19,980.57,57.357,2,77,57,64,50,57,22,15,179,167,169
1739394805,13:10.5,-290,122,-4094,73,334,23,285,-6,-136,8.29,1687,711,-3295,4092.6875,0.2,980.56,57.372,3,86,51,55,56,56,14,20,179,168,170
1739394806,13:10.6,-493,234,-3998,-72,14,5,288,-15,-123,8.33,1670,742,-3300,4092.6875,0.2,980.55,57.378,2,75,61,43,63,47,17,21,178,167,168
1739394806,13:10.7,-472,374,-4021,83,67,21,297,-19,-134,8.38,1674,725,-3306,4092.6875,0.2,980.58,57.385,2,89,47,52,50,65,17,19,178,167,169
1739394806,13:10.9,-740,166,-3963,216,-317,-514,287,-19,-129,8.38,1747,644,-3297,4092.6875,0.2,980.59,57.397,2,79,48,56,56,58,20,14,177,167,172
1739394806,13:11.0,-261,228,-4088,-7,141,2,295,-21,-131,8.57,1741,653,-3289,4092.6875,0.2,980.58,57.391,3,87,63,62,56,55,21,26,178,168,170
1739394806,13:11.1,-575,315,-3990,16,-143,104,306,-22,-123,8.33,1781,663,-3271,4092.6875,0.2,980.58,57.403,2,106,54,55,47,49,14,16,177,167,170
1739394806,13:11.2,-404,-65,-4201,185,-235,-119,303,-17,-128,8.57,1840,605,-3248,4092.6875,0.2,980.58,57.41,2,109,44,55,52,56,16,14,177,168,170
1739394806,13:11.3,-997,209,-3782,44,-13,-211,298,-22,-128,8.29,1871,578,-3252,4092.6875,0.2,980.58,57.41,3,95,51,63,52,52,12,20,176,168,170
1739394806,13:11.4,-705,97,-3888,-7,47,90,308,-28,-130,8.48,1841,594,-3268,4092.6875,0.2,980.57,57.428,3,109,60,66,63,52,16,19,177,168,170
1739394806,13:11.5,-616,553,-4022,-176,320,56,297,-16,-131,8.29,1799,657,-3268,4092.6875,0.2,980.57,57.435,2,77,58,62,50,57,20,19,178,167,167
1739394807,13:11.6,-513,488,-4044,29,-73,-115,302,-24,-127,8.29,1791,634,-3263,4092.6875,0.2,980.57,57.447,2,97,49,52,51,58,13,20,177,167,170
1739394807,13:11.7,-754,19,-3929,140,-91,-169,302,-21,-127,8.33,1849,592,-3247,4092.6875,0.21,980.57,57.428,3,76,53,65,52,54,14,21,177,169,170
1739394807,13:11.8,-609,274,-4021,51,111,74,306,-22,-130,8.19,1849,610,-3249,4092.6875,0.21,980.57,57.441,3,89,54,54,52,61,18,9,177,169,170
1739394807,13:11.9,-598,99,-4062,170,-97,-188,307,-26,-131,8.14,1858,567,-3244,4092.6875,0.21,980.57,57.447,3,94,56,56,49,49,14,17,177,167,169
1739394807,13:12.0,-791,124,-3863,146,33,-163,309,-26,-127,8.38,1881,544,-3253,4092.6875,0.21,980.56,57.454,2,80,59,58,53,61,13,15,178,167,170
